customer_id,region,acquisition_source,acquisition_date,age_group,gender,customer_segment,lifetime_value_vnd
CST_001059,Hải Phòng,Instagram Ads,2024-03-23,18-24,Female,Returning,0
CST_001060,Cần Thơ,Referral,2024-08-13,25-34,Male,New,0
CST_001061,Bình Dương,Referral,2024-12-06,25-34,Female,Churned,0
CST_001062,Đà Nẵng,Organic Search,2024-10-03,18-24,Male,Churned,0
CST_001063,Đà Nẵng,Email,2024-09-12,35-44,Male,New,0
CST_001064,Bình Dương,Organic Search,2024-10-06,45-54,Female,Returning,0
CST_001065,Huế,Referral,2024-10-16,18-24,Unknown,Churned,0
CST_001066,Đà Nẵng,Instagram Ads,2024-01-21,35-44,Male,Churned,0
CST_001067,Hải Phòng,Email,2024-11-12,35-44,Male,VIP,0
CST_001068,Hải Phòng,Facebook Ads,2024-01-29,35-44,Male,New,0
CST_001069,Huế,Instagram Ads,2024-02-12,55+,Female,Returning,0
CST_001070,Bình Dương,TikTok Ads,2024-09-08,35-44,Female,Returning,0
CST_001071,Bình Dương,Shopee Ads,2024-08-06,35-44,Male,VIP,0
CST_001072,Bình Dương,Organic Search,2024-06-25,45-54,Unknown,New,0
CST_001073,Huế,Shopee Ads,2024-04-20,45-54,Female,Returning,0
CST_001074,Đồng Nai,Google Ads,2024-08-05,55+,Unknown,New,0
CST_001075,Hải Phòng,Organic Search,2024-03-14,45-54,Unknown,VIP,0
CST_001076,Đồng Nai,Instagram Ads,2024-02-03,18-24,Female,VIP,0
CST_001077,Đà Nẵng,Email,2024-07-31,55+,Male,Returning,0
CST_001078,Đồng Nai,Organic Search,2024-04-05,55+,Female,New,0
CST_001079,Cần Thơ,Email,2024-06-03,55+,Unknown,Churned,0
CST_001080,Hà Nội,TikTok Ads,2024-04-24,25-34,Female,VIP,0
CST_001081,Huế,Instagram Ads,2024-11-23,35-44,Female,Returning,0
CST_001082,Hải Phòng,TikTok Ads,2024-09-08,18-24,Female,Churned,0
CST_001083,Bình Dương,Email,2024-02-04,55+,Female,VIP,0
CST_001084,Huế,Instagram Ads,2024-11-17,35-44,Unknown,New,0
CST_001085,Đà Nẵng,TikTok Ads,2024-05-12,25-34,Female,Churned,0
CST_001086,Đà Nẵng,Referral,2024-12-20,25-34,Male,VIP,0
CST_001087,Đồng Nai,Referral,2024-07-03,18-24,Female,VIP,0
CST_001088,TP.HCM,Facebook Ads,2024-09-28,25-34,Male,Returning,0
CST_001089,Bình Dương,Referral,2024-10-05,35-44,Female,VIP,0
CST_001090,Bình Dương,Google Ads,2024-02-19,18-24,Male,VIP,0
CST_001091,Huế,Shopee Ads,2024-07-09,35-44,Male,New,0
CST_001092,Đà Nẵng,Facebook Ads,2024-04-21,25-34,Unknown,New,0
CST_001093,Huế,Instagram Ads,2024-08-01,18-24,Male,New,0
CST_001094,Bình Dương,Organic Search,2024-09-02,35-44,Male,Churned,0
CST_001095,Bình Dương,Google Ads,2024-11-01,35-44,Male,New,0
CST_001096,Đà Nẵng,Google Ads,2024-04-23,25-34,Female,Returning,0
CST_001097,Đà Nẵng,Instagram Ads,2024-04-17,45-54,Unknown,New,0
CST_001098,Hà Nội,Email,2024-02-09,45-54,Male,Returning,0
CST_001099,Hà Nội,TikTok Ads,2024-02-25,45-54,Male,VIP,0
CST_001100,TP.HCM,Organic Search,2024-01-23,18-24,Male,New,0
CST_001101,Hải Phòng,Facebook Ads,2024-11-04,25-34,Unknown,VIP,0
CST_001102,TP.HCM,Google Ads,2024-01-15,35-44,Unknown,VIP,0
CST_001103,Đà Nẵng,Facebook Ads,2024-06-29,55+,Unknown,New,0
CST_001104,Hà Nội,Facebook Ads,2024-02-20,25-34,Female,Returning,0
CST_001105,Hà Nội,Instagram Ads,2024-10-02,25-34,Unknown,Churned,0
CST_001106,Đà Nẵng,Email,2024-07-06,18-24,Male,VIP,0
CST_001107,Đồng Nai,Facebook Ads,2024-07-13,55+,Male,Churned,0
CST_001108,Bình Dương,Instagram Ads,2024-02-27,45-54,Male,Returning,0
CST_001109,Bình Dương,Organic Search,2024-09-10,55+,Unknown,New,0
CST_001110,Bình Dương,Email,2024-02-12,18-24,Female,VIP,0
CST_001111,Cần Thơ,Email,2024-08-21,25-34,Unknown,Churned,0
CST_001112,Đồng Nai,Facebook Ads,2024-05-28,18-24,Female,VIP,0
CST_001113,Hà Nội,Email,2024-04-01,18-24,Female,Churned,0
CST_001114,TP.HCM,Instagram Ads,2024-09-24,25-34,Female,Churned,0
CST_001115,TP.HCM,Google Ads,2024-12-21,18-24,Female,Returning,0
CST_001116,Hải Phòng,Shopee Ads,2024-06-22,18-24,Male,Churned,0
CST_001117,Cần Thơ,Organic Search,2024-09-12,45-54,Female,Churned,0
CST_001118,Đồng Nai,Email,2024-12-07,55+,Female,Returning,0
CST_001119,TP.HCM,Instagram Ads,2024-08-20,35-44,Female,Churned,0
CST_001120,Đà Nẵng,TikTok Ads,2024-04-28,18-24,Unknown,New,0
CST_001121,Huế,TikTok Ads,2024-02-04,25-34,Female,VIP,0
CST_001122,Cần Thơ,Instagram Ads,2024-03-19,18-24,Unknown,Churned,0
CST_001123,Hải Phòng,Organic Search,2024-08-26,45-54,Female,VIP,0
CST_001124,Bình Dương,TikTok Ads,2024-10-04,18-24,Female,New,0
CST_001125,Huế,Referral,2024-07-15,45-54,Female,Churned,0
CST_001126,Hà Nội,Google Ads,2024-01-19,55+,Unknown,VIP,0
CST_001127,Đà Nẵng,Email,2024-12-27,45-54,Male,VIP,0
CST_001128,Huế,Instagram Ads,2024-07-18,55+,Unknown,Churned,0
CST_001129,Huế,Email,2024-12-03,55+,Male,New,0
CST_001130,Cần Thơ,Email,2024-07-19,55+,Female,VIP,0
CST_001131,Bình Dương,TikTok Ads,2024-05-25,18-24,Unknown,New,0
CST_001132,Bình Dương,Referral,2024-03-06,55+,Male,VIP,0
CST_001133,TP.HCM,Shopee Ads,2024-07-13,35-44,Female,Churned,0
CST_001134,Hà Nội,Facebook Ads,2024-06-28,25-34,Male,VIP,0
CST_001135,TP.HCM,Instagram Ads,2024-10-30,35-44,Male,VIP,0
CST_001136,Hà Nội,Referral,2024-03-27,18-24,Female,Churned,0
CST_001137,Đồng Nai,Organic Search,2024-10-17,18-24,Unknown,Churned,0
CST_001138,Hà Nội,Referral,2024-10-28,45-54,Unknown,Churned,0
CST_001139,TP.HCM,Email,2024-06-14,18-24,Unknown,Returning,0
CST_001140,Huế,Referral,2024-06-21,25-34,Unknown,VIP,0
CST_001141,Đồng Nai,Facebook Ads,2024-07-05,45-54,Unknown,New,0
CST_001142,Hải Phòng,Organic Search,2024-10-01,35-44,Male,VIP,0
CST_001143,Đồng Nai,Facebook Ads,2024-10-20,55+,Unknown,New,0
CST_001144,TP.HCM,Referral,2024-10-23,35-44,Male,Churned,0
CST_001145,Hải Phòng,Referral,2024-08-06,18-24,Unknown,VIP,0
CST_001146,Cần Thơ,Shopee Ads,2024-09-15,55+,Female,Returning,0
CST_001147,Đồng Nai,Organic Search,2024-07-31,55+,Unknown,Churned,0
CST_001148,Đà Nẵng,TikTok Ads,2024-12-09,55+,Male,Churned,0
CST_001149,Huế,Organic Search,2024-04-19,55+,Unknown,Churned,0
CST_001150,Hà Nội,Facebook Ads,2024-10-16,35-44,Female,Returning,0
CST_001151,Đà Nẵng,Organic Search,2024-05-03,45-54,Female,VIP,0
CST_001152,Hải Phòng,Shopee Ads,2024-02-02,35-44,Female,Returning,0
CST_001153,Hải Phòng,Shopee Ads,2024-05-11,25-34,Male,Returning,0
CST_001154,Hà Nội,Facebook Ads,2024-04-08,35-44,Female,Churned,0
CST_001155,Đồng Nai,Shopee Ads,2024-10-13,18-24,Male,Returning,0
CST_001156,Đà Nẵng,TikTok Ads,2024-05-19,35-44,Female,Returning,0
CST_001157,Hà Nội,Email,2024-11-25,18-24,Male,New,0
CST_001158,Cần Thơ,Instagram Ads,2024-06-09,45-54,Female,New,0
CST_001159,Đà Nẵng,Facebook Ads,2024-07-22,18-24,Unknown,New,0
CST_001160,Cần Thơ,Email,2024-09-24,18-24,Male,New,0
CST_001161,Bình Dương,Shopee Ads,2024-06-09,25-34,Female,Returning,0
CST_001162,TP.HCM,Google Ads,2024-03-14,25-34,Female,Churned,0
CST_001163,Cần Thơ,TikTok Ads,2024-07-28,45-54,Unknown,VIP,0
CST_001164,TP.HCM,Referral,2024-12-24,55+,Female,Churned,0
CST_001165,Hải Phòng,Organic Search,2024-12-15,25-34,Female,Churned,0
CST_001166,Cần Thơ,TikTok Ads,2024-07-07,55+,Male,New,0
CST_001167,Hải Phòng,Organic Search,2024-12-19,55+,Female,VIP,0
CST_001168,Bình Dương,Instagram Ads,2024-11-23,55+,Male,Churned,0
CST_001169,Hà Nội,Shopee Ads,2024-07-17,35-44,Female,New,0
CST_001170,Cần Thơ,Facebook Ads,2024-04-30,25-34,Female,VIP,0
CST_001171,Đồng Nai,TikTok Ads,2024-11-25,35-44,Male,Churned,0
CST_001172,Đồng Nai,Referral,2024-08-29,45-54,Male,Returning,0
CST_001173,Cần Thơ,Instagram Ads,2024-12-23,35-44,Female,VIP,0
CST_001174,Hà Nội,TikTok Ads,2024-08-20,25-34,Unknown,Churned,0
CST_001175,Đà Nẵng,TikTok Ads,2024-11-24,45-54,Male,VIP,0
CST_001176,TP.HCM,Instagram Ads,2024-06-09,25-34,Male,Returning,0
CST_001177,Đồng Nai,Referral,2024-10-31,45-54,Female,Returning,0
CST_001178,Đà Nẵng,Referral,2024-05-13,35-44,Male,New,0
CST_001179,Bình Dương,Google Ads,2024-07-31,45-54,Female,Returning,0
CST_001180,Hà Nội,Facebook Ads,2024-01-11,18-24,Female,Returning,0
CST_001181,Đà Nẵng,TikTok Ads,2024-05-14,45-54,Unknown,Churned,0
CST_001182,Cần Thơ,Google Ads,2024-11-03,18-24,Female,Returning,0
CST_001183,TP.HCM,TikTok Ads,2024-10-17,55+,Female,Churned,0
CST_001184,Huế,Instagram Ads,2024-12-10,25-34,Unknown,Returning,0
CST_001185,Cần Thơ,Organic Search,2024-04-07,45-54,Female,Returning,0
CST_001186,Hải Phòng,Facebook Ads,2024-08-08,35-44,Unknown,Returning,0
CST_001187,Đà Nẵng,Shopee Ads,2024-08-02,25-34,Male,VIP,0
CST_001188,Hải Phòng,Email,2024-05-14,25-34,Female,Churned,0
CST_001189,Hà Nội,Email,2024-02-13,25-34,Female,Churned,0
CST_001190,Hải Phòng,Shopee Ads,2024-12-17,45-54,Unknown,VIP,0
CST_001191,TP.HCM,TikTok Ads,2024-02-07,18-24,Female,Returning,0
CST_001192,Bình Dương,TikTok Ads,2024-08-29,18-24,Female,Churned,0
CST_001193,Đồng Nai,Referral,2024-06-03,25-34,Unknown,New,0
CST_001194,Đà Nẵng,Organic Search,2024-10-24,25-34,Unknown,Churned,0
CST_001195,Huế,Google Ads,2024-06-22,18-24,Female,Churned,0
CST_001196,Cần Thơ,Instagram Ads,2024-03-13,35-44,Male,Returning,0
CST_001197,Cần Thơ,Referral,2024-09-12,45-54,Female,VIP,0
CST_001198,Cần Thơ,Referral,2024-11-09,45-54,Male,VIP,0
CST_001199,Đà Nẵng,Email,2024-09-08,18-24,Male,Returning,0
CST_001200,Hải Phòng,Google Ads,2024-01-28,18-24,Female,VIP,0
CST_001201,Huế,Shopee Ads,2024-03-24,18-24,Female,New,0
CST_001202,Bình Dương,Email,2024-08-14,45-54,Female,New,0
CST_001203,TP.HCM,Referral,2024-03-16,18-24,Male,VIP,0
CST_001204,Đà Nẵng,Organic Search,2024-04-02,55+,Unknown,Returning,0
CST_001205,Hà Nội,Google Ads,2024-10-25,45-54,Male,Returning,0
CST_001206,TP.HCM,Referral,2024-09-12,18-24,Female,New,0
CST_001207,Bình Dương,Instagram Ads,2024-07-20,35-44,Male,New,0
CST_001208,Huế,Email,2024-02-11,45-54,Unknown,VIP,0
CST_001209,Hà Nội,Referral,2024-10-31,18-24,Unknown,Churned,0
CST_001210,Đà Nẵng,Facebook Ads,2024-06-15,18-24,Unknown,VIP,0
CST_001211,Hà Nội,Instagram Ads,2024-06-14,55+,Unknown,Churned,0
CST_001212,Đồng Nai,Organic Search,2024-02-17,25-34,Male,Churned,0
CST_001213,Hà Nội,Facebook Ads,2024-02-15,25-34,Female,Churned,0
CST_001214,Đà Nẵng,Instagram Ads,2024-05-25,35-44,Female,Churned,0
CST_001215,Đà Nẵng,Referral,2024-06-07,18-24,Female,Returning,0
CST_001216,Huế,Shopee Ads,2024-09-07,45-54,Female,Churned,0
CST_001217,Đồng Nai,Referral,2024-02-16,55+,Male,Churned,0
CST_001218,Đồng Nai,Instagram Ads,2024-11-18,18-24,Unknown,VIP,0
CST_001219,Hải Phòng,Google Ads,2024-08-25,45-54,Unknown,New,0
CST_001220,Huế,Shopee Ads,2024-05-28,18-24,Female,VIP,0
CST_001221,Đà Nẵng,Organic Search,2024-03-17,25-34,Unknown,Churned,0
CST_001222,Hà Nội,Instagram Ads,2024-05-31,18-24,Unknown,New,0
CST_001223,Đồng Nai,Shopee Ads,2024-09-18,18-24,Female,VIP,0
CST_001224,Cần Thơ,Instagram Ads,2024-06-30,55+,Male,New,0
CST_001225,Huế,Google Ads,2024-12-04,25-34,Female,New,0
CST_001226,Đồng Nai,Organic Search,2024-02-12,35-44,Unknown,Churned,0
CST_001227,Huế,Organic Search,2024-12-09,35-44,Male,Returning,0
CST_001228,TP.HCM,Organic Search,2024-04-04,18-24,Female,New,0
CST_001229,Đồng Nai,Instagram Ads,2024-01-03,18-24,Male,Churned,0
CST_001230,Đồng Nai,Email,2024-08-23,35-44,Unknown,VIP,0
CST_001231,Đồng Nai,Organic Search,2024-12-19,18-24,Male,Returning,0
CST_001232,Hải Phòng,Instagram Ads,2024-01-08,18-24,Unknown,Returning,0
CST_001233,Hải Phòng,Email,2024-01-14,25-34,Unknown,Returning,0
CST_001234,Hải Phòng,Instagram Ads,2024-08-11,35-44,Female,Returning,0
CST_001235,Đồng Nai,TikTok Ads,2024-08-30,18-24,Male,Returning,0
CST_001236,Huế,Email,2024-12-25,45-54,Male,Churned,0
CST_001237,Hải Phòng,Facebook Ads,2024-10-26,35-44,Unknown,Churned,0
CST_001238,Bình Dương,TikTok Ads,2024-01-27,18-24,Unknown,Churned,0
CST_001239,Huế,Organic Search,2024-07-31,18-24,Female,Churned,0
CST_001240,Huế,Facebook Ads,2024-09-05,18-24,Unknown,New,0
CST_001241,Bình Dương,Instagram Ads,2024-08-04,35-44,Unknown,Churned,0
CST_001242,TP.HCM,Email,2024-08-30,55+,Unknown,VIP,0
CST_001243,Đồng Nai,TikTok Ads,2024-08-17,25-34,Female,Returning,0
CST_001244,Bình Dương,Email,2024-08-28,25-34,Unknown,Returning,0
CST_001245,Bình Dương,Email,2024-10-27,25-34,Female,Churned,0
CST_001246,Bình Dương,Email,2024-08-01,25-34,Unknown,Returning,0
CST_001247,TP.HCM,Email,2024-05-24,25-34,Male,Returning,0
CST_001248,Huế,Instagram Ads,2024-03-21,45-54,Female,VIP,0
CST_001249,Hải Phòng,TikTok Ads,2024-04-30,18-24,Female,VIP,0
CST_001250,Đà Nẵng,Google Ads,2024-07-01,55+,Male,New,0
CST_001251,Đồng Nai,Instagram Ads,2024-06-21,55+,Male,New,0
CST_001252,Hải Phòng,Email,2024-10-14,35-44,Female,VIP,0
CST_001253,Cần Thơ,Google Ads,2024-01-24,55+,Unknown,New,0
CST_001254,Hà Nội,Email,2024-12-27,45-54,Male,New,0
CST_001255,TP.HCM,TikTok Ads,2024-11-08,55+,Male,Returning,0
CST_001256,TP.HCM,Facebook Ads,2024-11-18,35-44,Male,VIP,0
CST_001257,Huế,Email,2024-12-28,18-24,Male,VIP,0
CST_001258,Đà Nẵng,Instagram Ads,2024-06-20,25-34,Female,Churned,0
CST_001259,Hải Phòng,Email,2024-01-04,35-44,Female,Returning,0
CST_001260,Cần Thơ,Referral,2024-02-13,45-54,Female,Returning,0
CST_001261,Đồng Nai,Facebook Ads,2024-03-18,25-34,Female,Churned,0
CST_001262,Huế,Referral,2024-07-28,18-24,Female,Returning,0
CST_001263,TP.HCM,Instagram Ads,2024-01-06,35-44,Female,Churned,0
CST_001264,Đồng Nai,TikTok Ads,2024-03-25,45-54,Male,Returning,0
CST_001265,Hà Nội,Organic Search,2024-10-21,45-54,Female,VIP,0
CST_001266,Bình Dương,TikTok Ads,2024-06-09,35-44,Unknown,Returning,0
CST_001267,Đồng Nai,Email,2024-12-24,25-34,Unknown,Churned,0
CST_001268,Bình Dương,Shopee Ads,2024-12-23,25-34,Female,New,0
CST_001269,Bình Dương,Shopee Ads,2024-01-19,25-34,Unknown,VIP,0
CST_001270,TP.HCM,Organic Search,2024-04-19,55+,Female,Returning,0
CST_001271,Hà Nội,Organic Search,2024-01-12,25-34,Female,Churned,0
CST_001272,TP.HCM,TikTok Ads,2024-09-15,35-44,Female,VIP,0
CST_001273,Hà Nội,Instagram Ads,2024-03-04,45-54,Female,New,0
CST_001274,Bình Dương,Facebook Ads,2024-08-20,55+,Unknown,Returning,0
CST_001275,Cần Thơ,Organic Search,2024-06-28,55+,Unknown,Returning,0
CST_001276,Đồng Nai,Facebook Ads,2024-12-31,18-24,Female,Returning,0
CST_001277,Huế,Instagram Ads,2024-07-03,25-34,Unknown,Churned,0
CST_001278,TP.HCM,Instagram Ads,2024-07-29,18-24,Female,Returning,0
CST_001279,Hải Phòng,Email,2024-08-31,18-24,Female,Churned,0
CST_001280,Đồng Nai,Organic Search,2024-10-28,55+,Female,Churned,0
CST_001281,Huế,Shopee Ads,2024-08-13,25-34,Male,Returning,0
CST_001282,Huế,Google Ads,2024-09-05,55+,Unknown,New,0
CST_001283,Hải Phòng,Email,2024-12-21,45-54,Male,Returning,0
CST_001284,Bình Dương,Instagram Ads,2024-10-13,55+,Female,New,0
CST_001285,Bình Dương,Organic Search,2024-03-02,18-24,Unknown,Returning,0
CST_001286,Bình Dương,Organic Search,2024-03-01,35-44,Female,VIP,0
CST_001287,Hà Nội,Google Ads,2024-09-05,25-34,Unknown,Churned,0
CST_001288,Cần Thơ,Organic Search,2024-01-25,25-34,Male,Churned,0
CST_001289,TP.HCM,Referral,2024-01-02,18-24,Male,Churned,0
CST_001290,Cần Thơ,Email,2024-09-03,35-44,Female,Churned,0
CST_001291,Đà Nẵng,Google Ads,2024-11-06,55+,Unknown,Churned,0
CST_001292,Huế,Google Ads,2024-08-18,35-44,Male,Churned,0
CST_001293,Hải Phòng,Shopee Ads,2024-07-17,35-44,Unknown,New,0
CST_001294,Huế,Organic Search,2024-12-09,18-24,Male,New,0
CST_001295,Cần Thơ,Instagram Ads,2024-10-19,55+,Male,Returning,0
CST_001296,Hà Nội,Facebook Ads,2024-11-12,45-54,Unknown,New,0
CST_001297,Đà Nẵng,TikTok Ads,2024-03-02,35-44,Male,Returning,0
CST_001298,Huế,Instagram Ads,2024-12-27,55+,Unknown,VIP,0
CST_001299,Hà Nội,Email,2024-07-24,18-24,Female,Churned,0
CST_001300,Đồng Nai,TikTok Ads,2024-04-02,55+,Female,Churned,0
CST_001301,TP.HCM,Instagram Ads,2024-05-11,18-24,Unknown,Returning,0
CST_001302,Đà Nẵng,Google Ads,2024-05-26,35-44,Male,Returning,0
CST_001303,Đồng Nai,Google Ads,2024-06-06,18-24,Unknown,VIP,0
CST_001304,Hà Nội,TikTok Ads,2024-04-02,35-44,Female,New,0
CST_001305,Đà Nẵng,Shopee Ads,2024-06-12,35-44,Female,Churned,0
CST_001306,Hà Nội,Facebook Ads,2024-03-02,25-34,Unknown,Returning,0
CST_001307,Đồng Nai,Instagram Ads,2024-09-09,35-44,Male,VIP,0
CST_001308,Đồng Nai,Instagram Ads,2024-08-25,45-54,Male,Churned,0
CST_001309,Hải Phòng,TikTok Ads,2024-11-20,35-44,Unknown,New,0
CST_001310,Đà Nẵng,Organic Search,2024-05-06,55+,Female,Churned,0
CST_001311,Hải Phòng,Google Ads,2024-02-12,35-44,Unknown,Returning,0
CST_001312,Đồng Nai,Email,2024-05-05,18-24,Male,Churned,0
CST_001313,Cần Thơ,Google Ads,2024-11-13,18-24,Male,Churned,0
CST_001314,Cần Thơ,Shopee Ads,2024-05-19,35-44,Unknown,Returning,0
CST_001315,Cần Thơ,TikTok Ads,2024-10-26,25-34,Unknown,New,0
CST_001316,TP.HCM,Shopee Ads,2024-06-02,18-24,Male,VIP,0
CST_001317,Hải Phòng,Referral,2024-08-09,35-44,Unknown,VIP,0
CST_001318,Huế,Organic Search,2024-12-28,25-34,Unknown,VIP,0
CST_001319,Hải Phòng,Email,2024-06-23,55+,Female,New,0
CST_001320,Đà Nẵng,TikTok Ads,2024-12-20,55+,Female,New,0
CST_001321,Đà Nẵng,Shopee Ads,2024-01-05,55+,Unknown,Churned,0
CST_001322,TP.HCM,Instagram Ads,2024-07-20,55+,Male,Churned,0
CST_001323,TP.HCM,Referral,2024-12-10,45-54,Unknown,VIP,0
CST_001324,Đà Nẵng,TikTok Ads,2024-07-17,18-24,Female,VIP,0
CST_001325,Huế,TikTok Ads,2024-04-08,25-34,Unknown,New,0
CST_001326,Bình Dương,Facebook Ads,2024-05-23,18-24,Unknown,VIP,0
CST_001327,Hải Phòng,Email,2024-04-23,35-44,Male,VIP,0
CST_001328,Hải Phòng,TikTok Ads,2024-09-09,25-34,Unknown,Churned,0
CST_001329,Cần Thơ,Email,2024-02-26,25-34,Unknown,Returning,0
CST_001330,Đà Nẵng,Instagram Ads,2024-12-03,55+,Male,New,0
CST_001331,Cần Thơ,Facebook Ads,2024-03-06,55+,Unknown,VIP,0
CST_001332,Hà Nội,Organic Search,2024-04-08,55+,Female,New,0
CST_001333,Hà Nội,Referral,2024-08-06,45-54,Female,VIP,0
CST_001334,Huế,Email,2024-03-03,35-44,Unknown,New,0
CST_001335,Hà Nội,Organic Search,2024-04-24,45-54,Unknown,Churned,0
CST_001336,Hà Nội,Shopee Ads,2024-06-10,25-34,Female,New,0
CST_001337,Hà Nội,Facebook Ads,2024-10-19,45-54,Male,Returning,0
CST_001338,Đà Nẵng,Referral,2024-04-10,35-44,Male,New,0
CST_001339,Huế,Shopee Ads,2024-01-15,18-24,Unknown,VIP,0
CST_001340,Hải Phòng,Instagram Ads,2024-05-08,45-54,Male,VIP,0
CST_001341,Bình Dương,Facebook Ads,2024-01-28,18-24,Unknown,Churned,0
CST_001342,Huế,Instagram Ads,2024-02-18,18-24,Male,New,0
CST_001343,Bình Dương,Instagram Ads,2024-07-12,25-34,Male,Churned,0
CST_001344,Cần Thơ,Shopee Ads,2024-01-29,18-24,Male,New,0
CST_001345,Hà Nội,Organic Search,2024-10-13,45-54,Female,New,0
CST_001346,Đồng Nai,Facebook Ads,2024-11-12,55+,Unknown,New,0
CST_001347,Đồng Nai,Email,2024-08-20,45-54,Unknown,New,0
CST_001348,Hà Nội,Email,2024-06-22,55+,Female,Returning,0
CST_001349,TP.HCM,TikTok Ads,2024-02-25,55+,Unknown,New,0
CST_001350,Hải Phòng,Google Ads,2024-10-30,55+,Female,VIP,0
CST_001351,Huế,Email,2024-08-03,25-34,Male,Returning,0
CST_001352,Hà Nội,Google Ads,2024-01-23,35-44,Unknown,Churned,0
CST_001353,Bình Dương,Organic Search,2024-09-19,55+,Unknown,Returning,0
CST_001354,Huế,Organic Search,2024-03-16,55+,Female,VIP,0
CST_001355,Hà Nội,Google Ads,2024-07-07,18-24,Male,New,0
CST_001356,Bình Dương,Facebook Ads,2024-08-04,25-34,Unknown,Returning,0
CST_001357,Bình Dương,Facebook Ads,2024-02-05,45-54,Unknown,Churned,0
CST_001358,Bình Dương,Referral,2024-11-03,55+,Female,Churned,0
CST_001359,Đà Nẵng,Instagram Ads,2024-06-17,45-54,Male,Churned,0
CST_001360,Hà Nội,Facebook Ads,2024-04-22,25-34,Female,Returning,0
CST_001361,Huế,Referral,2024-05-02,45-54,Male,Churned,0
CST_001362,Hà Nội,Referral,2024-04-04,18-24,Male,VIP,0
CST_001363,TP.HCM,Google Ads,2024-01-16,35-44,Female,Returning,0
CST_001364,Bình Dương,TikTok Ads,2024-11-19,18-24,Male,Returning,0
CST_001365,Đà Nẵng,Facebook Ads,2024-05-25,35-44,Unknown,Returning,0
CST_001366,Hải Phòng,Google Ads,2024-06-22,25-34,Male,Returning,0
CST_001367,TP.HCM,TikTok Ads,2024-05-14,25-34,Female,New,0
CST_001368,Hải Phòng,Organic Search,2024-06-22,45-54,Male,VIP,0
CST_001369,Đà Nẵng,Shopee Ads,2024-07-09,18-24,Male,Returning,0
CST_001370,Hải Phòng,Facebook Ads,2024-03-07,55+,Female,VIP,0
CST_001371,Đồng Nai,Facebook Ads,2024-06-11,18-24,Unknown,Returning,0
CST_001372,Cần Thơ,Google Ads,2024-10-01,35-44,Male,New,0
CST_001373,Cần Thơ,Google Ads,2024-11-18,55+,Unknown,Churned,0
CST_001374,TP.HCM,Email,2024-04-17,55+,Male,Returning,0
CST_001375,Đồng Nai,Referral,2024-09-17,45-54,Unknown,Churned,0
CST_001376,Bình Dương,Referral,2024-04-01,55+,Unknown,Churned,0
CST_001377,Huế,Organic Search,2024-09-10,55+,Female,New,0
CST_001378,Hải Phòng,Facebook Ads,2024-04-16,45-54,Male,Churned,0
CST_001379,Cần Thơ,Shopee Ads,2024-04-21,45-54,Unknown,Returning,0
CST_001380,Cần Thơ,Instagram Ads,2024-07-10,25-34,Male,VIP,0
CST_001381,Bình Dương,Facebook Ads,2024-08-15,55+,Male,Churned,0
CST_001382,Bình Dương,Shopee Ads,2024-09-19,45-54,Female,Churned,0
CST_001383,Bình Dương,Email,2024-07-28,35-44,Female,Churned,0
CST_001384,Đà Nẵng,Email,2024-01-13,25-34,Female,New,0
CST_001385,TP.HCM,Organic Search,2024-07-02,55+,Unknown,New,0
CST_001386,Hải Phòng,Instagram Ads,2024-05-21,18-24,Male,VIP,0
CST_001387,Hải Phòng,Referral,2024-01-20,25-34,Unknown,VIP,0
CST_001388,Cần Thơ,Organic Search,2024-05-08,25-34,Unknown,Returning,0
CST_001389,Cần Thơ,TikTok Ads,2024-10-05,35-44,Female,VIP,0
CST_001390,Đồng Nai,TikTok Ads,2024-07-25,45-54,Unknown,Returning,0
CST_001391,Hải Phòng,Facebook Ads,2024-07-22,25-34,Female,Returning,0
CST_001392,Huế,Email,2024-09-21,35-44,Male,VIP,0
CST_001393,Đồng Nai,Shopee Ads,2024-04-06,25-34,Female,Churned,0
CST_001394,Hà Nội,Referral,2024-10-12,25-34,Unknown,Returning,0
CST_001395,Hà Nội,Email,2024-06-05,35-44,Female,Returning,0
CST_001396,Đồng Nai,Shopee Ads,2024-08-02,55+,Female,VIP,0
CST_001397,Hà Nội,TikTok Ads,2024-10-27,25-34,Male,VIP,0
CST_001398,Đồng Nai,Shopee Ads,2024-10-17,25-34,Female,New,0
CST_001399,Đồng Nai,Facebook Ads,2024-09-30,45-54,Male,VIP,0
CST_001400,Huế,Organic Search,2024-10-18,18-24,Male,New,0
CST_001401,Đà Nẵng,TikTok Ads,2024-12-11,55+,Female,New,0
CST_001402,Hải Phòng,Instagram Ads,2024-04-05,45-54,Female,Returning,0
CST_001403,Cần Thơ,Instagram Ads,2024-04-29,45-54,Male,VIP,0
CST_001404,Hà Nội,Google Ads,2024-09-22,35-44,Female,Churned,0
CST_001405,TP.HCM,Google Ads,2024-03-21,55+,Female,Churned,0
CST_001406,Đồng Nai,Facebook Ads,2024-02-05,25-34,Male,VIP,0
CST_001407,Huế,Google Ads,2024-08-09,55+,Unknown,VIP,0
CST_001408,Hải Phòng,Email,2024-10-27,35-44,Male,New,0
CST_001409,Huế,Instagram Ads,2024-03-14,45-54,Unknown,Returning,0
CST_001410,Bình Dương,Email,2024-09-26,45-54,Female,New,0
